case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
comment-inline-code,285,comments,gfm,fresh,md4c,yes,yes,1414.783512443439,1412.7768722660085,1418.1355583900227,0.16979646871093113
comment-inline-code,285,comments,gfm,fresh,pulldown-cmark,yes,yes,678.0265033674991,674.3845718689488,678.1578802024286,0.3543006699741624
comment-inline-code,285,comments,gfm,fresh,bun,yes,yes,1364.5000240893446,1362.3429670479304,1367.2517914447094,0.17605367545791567
comment-table,310,comments,gfm,fresh,v2,yes,yes,1006.5729455826217,999.4168628571565,1033.3799480862192,1.0
comment-table,310,comments,gfm,fresh,ox-content,yes,yes,996.9032944439322,993.4928899058132,1019.1816581853777,1.0096996882170834
comment-table,310,comments,gfm,fresh,v1,yes,yes,984.8943424619272,976.6505569684329,996.2202717075744,1.0220110951866217
comment-table,310,comments,gfm,fresh,md4c,yes,yes,2365.286975593196,2361.658579009434,2426.7219324130315,0.4255606004553341
comment-table,310,comments,gfm,fresh,pulldown-cmark,yes,yes,1213.4208224206163,1210.42085939733,1240.307274935472,0.8295332723684764
comment-table,310,comments,gfm,fresh,bun,yes,yes,2137.3414755987283,2134.0992921355187,2196.2684877815086,0.47094624657515377
comment-incident,1124,comments,gfm,fresh,v2,no,yes,1094.0412806087575,1083.0574739003946,1094.3495884418098,1.0
comment-incident,1124,comments,gfm,fresh,ox-content,no,yes,1302.7004720052082,1291.6474521004711,1303.712010496774,0.839825657639267
comment-incident,1124,comments,gfm,fresh,v1,no,yes,1506.8202258921483,1505.2143620304535,1507.3513430365397,0.726059593446859
comment-incident,1124,comments,gfm,fresh,md4c,no,yes,3017.551790495315,3001.3126017195273,3017.8934111445783,0.3625592389349435
comment-incident,1124,comments,gfm,fresh,pulldown-cmark,no,yes,2176.0835326086954,2162.5000409461636,2181.2616984645792,0.5027570238984427
comment-incident,1124,comments,gfm,fresh,bun,no,yes,5316.77888962766,5257.18881302521,5317.193218366841,0.20577144608046216
legacy-contributing,9323,technical-docs,gfm,fresh,v2,no,yes,9115.677462677193,9102.534307065216,9333.153568097016,1.0
legacy-contributing,9323,technical-docs,gfm,fresh,ox-content,no,yes,10894.763315217391,10774.691460359565,11088.471206188868,0.836702661538756
legacy-contributing,9323,technical-docs,gfm,fresh,v1,no,yes,16181.023036858975,16021.580125669425,16789.939166666667,0.5633560648120002
legacy-contributing,9323,technical-docs,gfm,fresh,md4c,no,yes,23257.35445601852,23102.272727272728,23995.724425117925,0.39194816761793155
legacy-contributing,9323,technical-docs,gfm,fresh,pulldown-cmark,no,yes,22246.824835526313,22087.913651315786,22910.238920454547,0.4097518423447206
legacy-contributing,9323,technical-docs,gfm,fresh,bun,no,yes,46269.140955687835,45736.69977678571,47152.0300925926,0.19701419292412017
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,v2,no,yes,1737.6509982638888,1729.7576189531228,1739.2778184072217,1.0
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,ox-content,no,yes,2395.6845078079127,2395.5579992646626,2397.6183476927918,0.7253254727826686
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,v1,no,yes,4107.809016393443,4092.7734375,4109.566168807971,0.423011632558688
